epoch,start_height,end_height,target,target_hex,epoch_minimum,epoch_minimum_hex,epoch_minimum_height,pre_g1,pre_g2,pre_g2_over_g1,lambda,deposit,transition_class,crossing_count,selective_opportunity,deeper_records_after_first_crossing,max_shallow_over_deep,post_g1,post_g2
139,280224,282239,15065005852539512185984435657022720640916062598235628240896,0000000000000002666600000000000000000000000000000000000000000000,5690296300912616672834887127096471755517486976685789637,0000000000000000003b68d2b980b486c4cf2741096ae393a6e4d918598b51c5,281824,2102360128234551825848374691629075584768064622981617392,5714807333456810349805371600080952059362211886726550548,2.718281828459045,0.7647558651500174,True,new-second,1,False,0,,2102360128234551825848374691629075584768064622981617392,5690296300912616672834887127096471755517486976685789637
140,282240,284255,12288698618318346282960995223961541766142764336009759948800,0000000000000001f52c00000000000000000000000000000000000000000000,1262506010158699100220208350690109819585643250835075837,0000000000000000000d2e61aaa78f40ca9734b78bcae3bc63c39ddc7c2d32fd,282405,2102360128234551825848374691629075584768064622981617392,5690296300912616672834887127096471755517486976685789637,2.7066230112017102,0.9335111633008442,True,unique-min,1,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
141,284256,286271,10284386012808371892335572105827331142617405906583881252864,0000000000000001a36e00000000000000000000000000000000000000000000,17346703425567182735752888152173423752002491136961819149,000000000000000000b51ba820eb0cfff4d97d2b91b7c7f6320cc7f922d2320d,286037,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.41211580479790666,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
142,286272,288287,8614444778121073626993210829679478604092861119379437256704,00000000000000015f5300000000000000000000000000000000000000000000,14650118186822665090189022492760044555288546642020637513,00000000000000000098f451a2abe4c11a145df79360c4d3526e8a49e4119b49,288261,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.4920059420759674,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
143,288288,290303,7065379129219572345353864175298106702426244380437224882176,0000000000000001202600000000000000000000000000000000000000000000,4398977694984887151852554826749774163074442630562257730,0000000000000000002ded6eae129b3478d68a4f59bfa7e61c160bbb603b1b42,289980,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.5998769409263134,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
144,290304,292319,6343094824615218102798845742064326605321937397913065881600,000000000000000102b100000000000000000000000000000000000000000000,7356590653102958687837990600021571170316896632478061330,0000000000000000004cce6f961b80da40b80260605fca1ea8f2603715a75312,291967,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.6681845590693912,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
145,292320,294335,5384518863803604621895699676581808210968416076987222720512,0000000000000000db9900000000000000000000000000000000000000000000,4917046687672396283670787928892789006778784661829216897,00000000000000000033561bde8e5c385fdd4729dfbbfee6e280c057e0526a81,293831,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.7871377416861524,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
146,294336,296351,4405349994161605759458363322921957536960017949107037405184,0000000000000000b3aa00000000000000000000000000000000000000000000,3481409304168039004381189670433426418741147529078136658,0000000000000000002458fce8f3bcd9b3f36bc3ae34acea419a3d43c5645f52,295538,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,0.9620933692301262,False,neither,0,False,0,,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392
147,296352,298367,3863038134637689339706803268689141874606936642244315185152,00000000000000009d8c00000000000000000000000000000000000000000000,441378922157633859339124634223982981583772162199397441,000000000000000000049bb3b6b9c135f66536e066704369905043df809c2441,297587,1262506010158699100220208350690109819585643250835075837,2102360128234551825848374691629075584768064622981617392,1.665227817783047,1.0971566603285339,True,unique-min,1,False,0,,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837
148,298368,300383,3369574570478873127315415525946742317481702644901195284480,0000000000000000896c00000000000000000000000000000000000000000000,3860547810403172851083413864647720866183600768536840646,000000000000000000284e5600c574bede096d0e99882ef672a72da3a66889c6,300317,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837,2.718281828459045,0.7553511766080963,False,neither,0,False,0,,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837
149,300384,302399,3045099693687311168583241534842989903432036285033490677760,00000000000000007c3053000000000000000000000000000000000000000000,6651869336489600444740202216791349837525858667208611984,0000000000000000004572e1b1c397480a9d551fcac3f5986577e2ed761b9890,302060,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837,2.718281828459045,0.8358386826402849,False,neither,0,False,0,,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837
150,302400,304415,2578448441038522347123624842639328775756428679710156783616,0000000000000000692842000000000000000000000000000000000000000000,939904910432917463712441943514514012198061186501032492,00000000000000000009d02509733b687f72bb5bb4e829162fb3078e791fba2c,303519,464450005492769507686122516058985797418191573782669670,1262506010158699100220208350690109819585643250835075837,2.718281828459045,0.9871099518494936,True,new-second,1,False,0,,464450005492769507686122516058985797418191573782669670,939904910432917463712441943514514012198061186501032492
151,304416,306431,2293149852232440455888971398133692017055281498246925516800,00000000000000005d859a000000000000000000000000000000000000000000,1061962038573840119010851685053739065862580919698226163,0000000000000000000b165fe9ba648d17032c44d56a04e2677b5f47c1e87bf3,306387,464450005492769507686122516058985797418191573782669670,939904910432917463712441943514514012198061186501032492,2.023694475868727,0.826308100880576,False,neither,0,False,0,,464450005492769507686122516058985797418191573782669670,939904910432917463712441943514514012198061186501032492
152,306432,308447,2002553378451099534811946324256852041059202347552707969024,000000000000000051aba2000000000000000000000000000000000000000000,382888671418942255772678818285347583316097469626184582,00000000000000000003ff5f0f68891430b23076dea0931158218ef75413f386,308332,464450005492769507686122516058985797418191573782669670,939904910432917463712441943514514012198061186501032492,2.023694475868727,0.9462161257835514,True,unique-min,1,False,0,,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670
153,308448,310463,1602972750958019380418919163663316163747908621623690788864,0000000000000000415fd1000000000000000000000000000000000000000000,493020508222521776008400060117299169168865490745057149,0000000000000000000525ba5221b108bd243a543d06cb7cf85b392e61925f7d,309462,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670,1.2130157932632746,0.5841217266568152,False,neither,0,False,0,,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670
154,310464,312479,1555090122338762644529309082074529684497336694348804259840,00000000000000003f6be6000000000000000000000000000000000000000000,1700485367437788758775923573238732672866487802264012079,00000000000000000011c0ff4dbfeaaa580a36614e3d1c8c6da69eea6627c52f,310642,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670,1.2130157932632746,0.6021073618969665,False,neither,0,False,0,,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670
155,312480,314495,1438882362326364789097016808333128944459434864174551793664,00000000000000003aaea2000000000000000000000000000000000000000000,68793786143631738923840992507604965315321413170241578,00000000000000000000b7de9e5c19e52be073156924b7cf235efb27ae8a202a,313338,382888671418942255772678818285347583316097469626184582,464450005492769507686122516058985797418191573782669670,1.2130157932632746,0.6507350674307913,True,unique-min,1,False,0,,140856870472476476605621235593519231027930614772005062,382888671418942255772678818285347583316097469626184582
156,314496,316511,1366448002777625511026173062127977611952455397852592472064,000000000000000037ba62000000000000000000000000000000000000000000,144401420868719392176034163279139149325988359233480174,0000000000000000000181f37629e8b80debca2c295c350cb1bd156e7e1a25ee,315024,140856870472476476605621235593519231027930614772005062,382888671418942255772678818285347583316097469626184582,2.718281828459045,0.5648978665939084,True,new-second,2,False,0,,140856870472476476605621235593519231027930614772005062,144401420868719392176034163279139149325988359233480174
157,316512,318527,1130631509982695295834811811892052032638591596239280668672,00000000000000002e1c58000000000000000000000000000000000000000000,1283606285223052073773349636089535901642305469394160167,0000000000000000000d66c70f88fbdf0a37c684ca8546691280d944d8db8a27,316710,140856870472476476605621235593519231027930614772005062,144401420868719392176034163279139149325988359233480174,1.0251641995477638,0.2574784639389662,False,neither,0,False,0,,140856870472476476605621235593519231027930614772005062,144401420868719392176034163279139149325988359233480174
