geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
vanilla-c10,A-constant,0.3,A,prefer-shallow,100,256,1.05078125,1.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.94921875,1.05078125,0.0,98.94921875,1.05078125,0.0,98.94921875,1.05078125,0.0,98.94355919893059,1.0501674954324611,0.006273305636875236,98.94355919893059,1.0501674954324611,0.006273305636875236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,A,prefer-shallow,476,256,3.140625,3.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,472.859375,3.13671875,0.00390625,472.859375,3.13671875,0.00390625,472.859375,3.140625,0.0,472.94953607781235,3.0371577288517635,0.01330619333696573,472.94953607781235,3.0371577288517635,0.01330619333696573,0.00390625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,1.4296875,0.0,,0.00390625,1.6879726511449138e-09,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,A,prefer-shallow,800,256,4.1484375,4.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,795.8515625,4.14453125,0.00390625,795.8515625,4.14453125,0.00390625,795.8515625,4.1484375,0.0,796.0112304048457,3.973588565188807,0.015181029966697677,796.0112304048457,3.973588565188807,0.015181029966697677,0.00390625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,2.6953125,0.0,,0.00390625,1.6879726511449138e-09,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,A,prefer-shallow,2000,128,6.0234375,6.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1993.9765625,6.0234375,0.0,1993.9765625,6.0234375,0.0,1993.9765625,6.0234375,0.0,1994.1863099744094,5.796259913408435,0.017430112176052108,1994.1863099744094,5.796259913408435,0.017430112176052108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,A,prefer-shallow,10000,32,9.5625,9.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9990.4375,9.5625,0.0,9990.4375,9.5625,0.0,9990.4375,9.5625,0.0,9991.218834040545,8.762225134835752,0.01894082445745288,9991.218834040545,8.762225134835752,0.01894082445745288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,B,prefer-shallow,100,256,1.109375,1.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.890625,1.109375,0.0,98.890625,1.109375,0.0,98.890625,1.109375,0.0,98.94615222253098,1.0475903984654937,0.006257379003459783,98.94615222253098,1.0475903984654937,0.006257379003459783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.3,B,prefer-shallow,476,256,3.09375,3.09765625,0.00390625,0.0012626262626262627,0.0,0.0,0.0,0.0,1.0,1.0,0.00390625,,472.90625,3.08203125,0.01171875,472.90234375,3.0859375,0.01171875,472.90234375,3.08984375,0.0078125,472.9801891793879,3.0067480711367627,0.013062749476179625,472.97924331896485,3.0076902392041736,0.013066441831844624,0.01171875,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.001171875,,0.6875,0.0,,0.00390625,5.161930758575041e-09,2.5460082657967263e-09,0.0,0.0
vanilla-c10,A-constant,0.3,B,prefer-shallow,800,256,4.015625,4.0234375,0.0078125,0.0019455252918287938,0.0,0.0,0.0,0.0,2.0,2.0,0.00390625,,795.984375,4.00390625,0.01171875,795.9765625,4.01171875,0.01171875,795.9765625,4.015625,0.0078125,795.9706303656308,4.014149623916226,0.015220010453056687,795.9682273367179,4.016543945677473,0.015228717604724598,0.01171875,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.00234375,,1.953125,0.0,,0.00390625,3.2233368474219903e-09,1.938593911153051e-09,0.0,0.0
vanilla-c10,A-constant,0.3,B,prefer-shallow,2000,128,5.7109375,5.7265625,0.015625,0.0027359781121751026,0.0,0.0,0.0,0.0,2.0,2.0,0.0078125,,1994.2890625,5.6953125,0.015625,1994.2734375,5.7109375,0.015625,1994.2734375,5.71875,0.0078125,1994.2161582045853,5.7663757204481545,0.01746607496640684,1994.20457317619,5.777932682024463,0.017494141784961195,0.015625,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,4.22144940932781e+21,,0.0046875,,13.28125,0.0,,0.0078125,0.0,2.075004656265249e-09,0.0,0.0
vanilla-c10,A-constant,0.3,B,prefer-shallow,10000,32,8.9375,8.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9991.0625,8.90625,0.03125,9991.0625,8.90625,0.03125,9991.0625,8.90625,0.03125,9990.47059153076,9.51018273687145,0.019225732126695174,9990.47059153076,9.51018273687145,0.019225732126695174,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,A,prefer-shallow,100,256,1.0390625,1.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.9609375,1.0390625,0.0,98.9609375,1.0390625,0.0,98.9609375,1.0390625,0.0,98.97079095456215,1.0231616945424968,0.006047350895282788,98.97079095456215,1.0231616945424968,0.006047350895282788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,A,prefer-shallow,476,256,2.88671875,2.88671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,473.11328125,2.87109375,0.015625,473.11328125,2.87109375,0.015625,473.11328125,2.875,0.01171875,473.03575517371775,2.951655865467983,0.012588960815347501,473.0355794898751,2.9518312044460786,0.01258930567992471,0.015625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,0.2734375,0.0,,0.00390625,1.7381314858968304e-09,1.2654492243848954e-09,0.0,0.0
vanilla-c10,A-constant,0.5,A,prefer-shallow,800,256,3.82421875,3.82421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,796.17578125,3.80859375,0.015625,796.17578125,3.80859375,0.015625,796.17578125,3.8125,0.01171875,796.0922333541314,3.893334247648792,0.0144323982199074,796.0909761562078,3.89458970708979,0.014434136702446893,0.015625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,1.5390625,0.0,,0.00390625,0.0,1.7381314858968304e-09,0.0,0.0
vanilla-c10,A-constant,0.5,A,prefer-shallow,2000,128,5.5234375,5.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1994.4765625,5.5,0.0234375,1994.4765625,5.5,0.0234375,1994.4765625,5.5,0.0234375,1994.1698713194853,5.813564564849859,0.016564115666574803,1994.1698713194853,5.813564564849859,0.016564115666574803,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,A,prefer-shallow,10000,32,9.25,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9990.75,9.25,0.0,9990.75,9.25,0.0,9990.75,9.25,0.0,9991.049661255694,8.933266946335992,0.017071797780448542,9991.049661255694,8.933266946335992,0.017071797780448542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,B,prefer-shallow,100,256,1.08984375,1.08984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.91015625,1.08984375,0.0,98.91015625,1.08984375,0.0,98.91015625,1.08984375,0.0,98.94064982346622,1.053026539409236,0.006323637124484896,98.94064982346622,1.053026539409236,0.006323637124484896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,B,prefer-shallow,476,256,3.08203125,3.0859375,0.00390625,0.0012674271229404308,0.0,0.0,0.0,0.0,1.0,1.0,0.00390625,,472.91796875,3.07421875,0.0078125,472.9140625,3.078125,0.0078125,472.9140625,3.08203125,0.00390625,473.0785668539824,2.9088531988721567,0.012579947146490494,473.0782437322672,2.909175367997394,0.012580899736453448,0.0078125,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.001953125,,0.69921875,0.0,,0.00390625,1.9281545531176483e-09,3.020514594694394e-10,0.0,0.0
vanilla-c10,A-constant,0.5,B,prefer-shallow,800,256,4.00390625,4.0078125,0.00390625,0.000975609756097561,0.0,0.0,0.0,0.0,1.0,1.0,0.00390625,,795.99609375,3.99609375,0.0078125,795.9921875,4.0,0.0078125,795.9921875,4.00390625,0.00390625,796.1540746148414,3.8315605665996655,0.014364818559446628,796.1534278643978,3.8322057373417615,0.014366398260946114,0.0078125,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.001953125,,1.96484375,0.0,,0.00390625,1.1302226110708081e-09,7.979319420468401e-10,0.0,0.0
vanilla-c10,A-constant,0.5,B,prefer-shallow,2000,128,5.8828125,5.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1994.1171875,5.8828125,0.0,1994.1171875,5.8828125,0.0,1994.1171875,5.8828125,0.0,1994.4915012762283,5.492793987944494,0.015704735831968474,1994.4915012762283,5.492793987944494,0.015704735831968474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,A-constant,0.5,B,prefer-shallow,10000,32,8.625,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9991.375,8.625,0.0,9991.375,8.625,0.0,9991.375,8.625,0.0,9991.569076684858,8.414083532936226,0.016839782210726757,9991.569076684858,8.414083532936226,0.016839782210726757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,A,prefer-shallow,100,256,40.77734375,41.359375,0.58203125,0.014273397835041671,0.0,2.0,3.0,6.0,9.0,9.0,0.58203125,,59.22265625,25.54296875,15.234375,58.640625,25.7265625,15.6328125,58.640625,26.2109375,15.1484375,58.95587719214628,25.904117002211088,15.140005805642632,58.41610831131507,26.023488807037307,15.560402881647622,15.6328125,0.921875,0.84375,0.0,0.953125,0.953125,0.1015625,0.8515625,0.953125,0.953125,6.000077375895573e+34,1.6375838926174497,0.058203125,16.375838926174495,4.08984375,0.9463087248322147,5.553191489361702,0.05859375,2.483194789256432e-18,1.2118734307610475e-18,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,A,prefer-shallow,476,256,253.5859375,256.12890625,2.54296875,0.01002803536769463,2.0,6.0,6.0,9.0,10.0,10.0,0.96484375,,222.4140625,112.765625,140.8203125,219.87109375,113.34765625,142.78125,219.87109375,115.6015625,140.52734375,222.26937561873868,113.35337697487142,140.37724740638987,219.82540710438045,113.77868296085892,142.3959099347606,142.78125,4.32421875,3.8515625,0.0,4.48046875,4.48046875,0.4609375,4.01953125,4.48046875,4.48046875,2.4365001537143707e+72,1.7619047619047619,0.25429687500000003,17.619047619047617,18.328125,1.0,5.384615384615385,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,A,prefer-shallow,800,256,577.5859375,580.12890625,2.54296875,0.004402753919194925,2.0,6.0,6.0,9.0,10.0,10.0,0.96484375,,222.4140625,112.765625,464.8203125,219.87109375,113.34765625,466.78125,219.87109375,115.6015625,464.52734375,222.26937561873868,113.35337697487142,464.37724740638987,219.82540710438045,113.77868296085892,466.3959099347606,466.78125,4.32421875,3.8515625,0.0,4.48046875,4.48046875,0.4609375,4.01953125,4.48046875,4.48046875,2.4365001537143707e+72,1.7619047619047619,0.25429687500000003,17.619047619047617,18.328125,1.0,5.384615384615385,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,A,prefer-shallow,2000,128,1777.78125,1780.2109375,2.4296875,0.001366696549420802,2.0,5.0,6.0,9.0,9.0,9.0,0.953125,,222.21875,113.3515625,1664.4296875,219.7890625,113.890625,1666.3203125,219.7890625,116.0,1664.2109375,222.53194047607028,113.13476442652586,1664.3332950974038,220.21830097389528,113.58194746741411,1666.1997515586907,1666.3203125,4.1015625,3.6171875,0.0,4.234375,4.234375,0.390625,3.84375,4.234375,4.234375,1.8691623826446313e+72,1.742765273311897,0.24296875,17.427652733118972,17.1796875,1.0,5.245901639344262,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,A,prefer-shallow,10000,32,9777.46875,9780.34375,2.875,0.00029404338418366206,2.0,5.0,9.0,9.0,9.0,9.0,0.96875,,222.53125,111.90625,9665.5625,219.65625,112.75,9667.59375,219.65625,115.0,9665.34375,220.64309698166292,113.3212155840453,9666.035687434292,217.91719882943647,113.89115937302597,9668.191641797537,9667.59375,4.6875,4.03125,0.0,4.875,4.875,0.28125,4.59375,4.875,4.875,2.865548011582708e+72,1.6956521739130435,0.28750000000000003,16.956521739130434,19.5,1.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,B,prefer-shallow,100,256,40.125,40.796875,0.671875,0.01674454828660436,0.0,2.0,4.0,7.0,8.0,8.0,0.60546875,,59.875,25.49609375,14.62890625,59.203125,25.60546875,15.19140625,59.203125,26.1328125,14.6640625,59.510055765150554,25.679148019647176,14.81079621520227,58.844329228949,25.815597227579175,15.340073543471823,15.19140625,1.02734375,0.92578125,0.0,1.0546875,1.0546875,1.0546875,0.0,0.0,0.0,5.969011882575944e+34,,0.0671875,,4.4921875,0.967741935483871,5.346666666666667,0.05859375,1.7326261271461062e-18,2.973153026979044e-18,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,B,prefer-shallow,476,256,253.62890625,256.1171875,2.48828125,0.009810716320904373,2.0,6.0,8.0,12.0,12.0,12.0,0.9765625,,222.37109375,112.45703125,141.171875,219.8828125,112.78515625,143.33203125,219.8828125,115.0625,141.0546875,221.60224092660363,113.22724782590149,141.1705112474949,219.1218223494781,113.668153448622,143.21002420189987,143.33203125,4.41796875,3.87890625,0.0,4.51953125,4.51953125,4.51953125,0.0,0.0,0.0,1.8885205679550278e+72,,0.248828125,,18.50390625,1.0,5.404,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,B,prefer-shallow,800,256,577.62890625,580.1171875,2.48828125,0.00430775056974566,2.0,6.0,8.0,12.0,12.0,12.0,0.9765625,,222.37109375,112.45703125,465.171875,219.8828125,112.78515625,467.33203125,219.8828125,115.0625,465.0546875,221.60224092660363,113.22724782590149,465.17051124749486,219.1218223494781,113.668153448622,467.2100242018999,467.33203125,4.41796875,3.87890625,0.0,4.51953125,4.51953125,4.51953125,0.0,0.0,0.0,1.8885205679550278e+72,,0.248828125,,18.50390625,1.0,5.404,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,B,prefer-shallow,2000,128,1777.9140625,1780.34375,2.4296875,0.0013665944554055183,2.0,6.0,7.0,12.0,12.0,12.0,0.984375,,222.0859375,112.9921875,1664.921875,219.65625,113.390625,1666.953125,219.65625,115.6171875,1664.7265625,221.83776672413381,113.16468150915124,1664.9975517667149,219.38774156541822,113.61435561079308,1666.9979028237888,1666.953125,4.2890625,3.828125,0.0,4.3671875,4.3671875,4.3671875,0.0,0.0,0.0,1.9706157217570147e+72,,0.24296875,,18.1640625,1.0,5.420634920634921,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.1,B,prefer-shallow,10000,32,9779.125,9781.96875,2.84375,0.00029079800084363375,2.0,7.0,8.0,9.0,9.0,9.0,0.96875,,220.875,113.375,9665.75,218.03125,113.875,9668.09375,218.03125,116.375,9665.59375,217.88417327015424,115.15280325701981,9666.963023472827,215.22551715561656,115.60172959259648,9669.172753251787,9668.09375,4.59375,4.1875,0.0,4.65625,4.65625,4.65625,0.0,0.0,0.0,1.7017055062777757e+71,,0.284375,,19.46875,1.0,5.032258064516129,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,A,prefer-shallow,100,256,40.55859375,42.3671875,1.80859375,0.044592121737455456,1.0,4.0,6.0,9.0,11.0,11.0,0.94140625,,59.44140625,25.50390625,15.0546875,57.6328125,25.7734375,16.59375,57.6328125,27.453125,14.9140625,59.30799648221474,25.883237192612704,14.808766325172556,57.5638639810431,26.20867295137777,16.227463067579134,16.59375,3.015625,2.7890625,0.0,3.203125,3.203125,0.8984375,2.3046875,3.203125,3.203125,2.0351751194509467e+35,1.7710583153347732,0.542578125,5.903527717782577,11.94140625,0.966804979253112,5.7296137339055795,0.12109375,3.762022189898142e-18,1.2439093984266302e-17,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,A,prefer-shallow,476,256,254.1640625,262.3515625,8.1875,0.03221344480988535,8.0,14.0,17.0,19.0,22.0,22.0,1.0,,221.8359375,112.37890625,141.78515625,213.6484375,113.6328125,148.71875,213.6484375,121.37890625,140.97265625,221.5669313050411,113.46175483726608,140.97131385769276,213.40488494635895,114.84843272991037,147.74668232373065,148.71875,14.32421875,12.92578125,0.00390625,15.6640625,15.6640625,4.4609375,11.203125,15.6640625,15.6640625,7.885809075835042e+72,1.9131679389312977,2.45625,6.377226463104326,56.05859375,1.0,5.91015625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,A,prefer-shallow,800,256,578.1640625,586.3515625,8.1875,0.014161205323964598,8.0,14.0,17.0,19.0,22.0,22.0,1.0,,221.8359375,112.37890625,465.78515625,213.6484375,113.6328125,472.71875,213.6484375,121.37890625,464.97265625,221.5669313050411,113.46175483726608,464.9713138576928,213.40488494635895,114.84843272991037,471.7466823237307,472.71875,14.32421875,12.92578125,0.00390625,15.6640625,15.6640625,4.4609375,11.203125,15.6640625,15.6640625,7.885809075835042e+72,1.9131679389312977,2.45625,6.377226463104326,56.05859375,1.0,5.91015625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,A,prefer-shallow,2000,128,1779.1875,1787.0546875,7.8671875,0.004421786630133136,7.0,13.0,17.0,19.0,22.0,22.0,1.0,,220.8125,112.6953125,1666.4921875,212.9453125,113.7265625,1673.328125,212.9453125,121.5,1665.5546875,220.60388541670937,113.80464797231504,1665.5914666109757,212.681894255427,115.02689545945978,1672.2912102851133,1673.328125,14.5625,13.140625,0.0078125,16.03125,16.03125,4.65625,11.375,16.03125,16.03125,1.1691759009595015e+73,2.0377358490566038,2.3601562499999997,6.79245283018868,55.2890625,1.0,5.9921875,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,A,prefer-shallow,10000,32,9776.96875,9785.5,8.53125,0.0008725864036335393,8.0,15.0,18.0,18.0,18.0,18.0,1.0,,223.03125,112.25,9664.71875,214.5,113.46875,9672.03125,214.5,121.5625,9663.9375,223.85666785893713,112.72756323810347,9663.41576890296,215.50479984295595,114.38265613996667,9670.112544017078,9672.03125,14.6875,13.34375,0.03125,15.96875,15.96875,4.5625,11.40625,15.96875,15.96875,8.14514337202827e+72,1.8717948717948718,2.5593749999999997,6.23931623931624,57.40625,1.0,7.625,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,B,prefer-shallow,100,256,40.23046875,41.77734375,1.546875,0.038450334983979026,1.0,4.0,5.0,7.0,10.0,10.0,0.9453125,,59.76953125,25.75390625,14.4765625,58.22265625,25.97265625,15.8046875,58.22265625,27.6015625,14.17578125,59.385279647761905,25.867814162865724,14.74690618937237,57.789704005503516,26.110184644752543,16.10011134974394,15.8046875,3.046875,2.75,0.0,3.34765625,3.34765625,3.34765625,0.0,0.0,0.0,1.8886097769180204e+35,,0.4640625,,11.29296875,0.9752066115702479,5.61864406779661,0.1328125,6.683106408260145e-18,6.8149695209976e-18,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,B,prefer-shallow,476,256,253.765625,261.703125,7.9375,0.03127886213903085,7.0,14.0,17.0,23.0,24.0,24.0,1.0,,222.234375,113.77734375,139.98828125,214.296875,115.1484375,146.5546875,214.296875,122.89453125,138.80859375,221.9154365297959,113.48262088617835,140.60194258402572,214.1437607896577,114.68485993072898,147.1713792796133,146.5546875,14.05078125,12.71875,0.0,15.24609375,15.24609375,15.24609375,0.0,0.0,0.0,7.263347350632495e+72,,2.38125,,54.109375,1.0,5.8359375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,B,prefer-shallow,800,256,577.765625,585.703125,7.9375,0.013738269735240826,7.0,14.0,17.0,23.0,24.0,24.0,1.0,,222.234375,113.77734375,463.98828125,214.296875,115.1484375,470.5546875,214.296875,122.89453125,462.80859375,221.9154365297959,113.48262088617835,464.6019425840257,214.1437607896577,114.68485993072898,471.1713792796133,470.5546875,14.05078125,12.71875,0.0,15.24609375,15.24609375,15.24609375,0.0,0.0,0.0,7.263347350632495e+72,,2.38125,,54.109375,1.0,5.8359375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,B,prefer-shallow,2000,128,1778.09375,1786.2109375,8.1171875,0.004565106592382994,7.0,15.0,17.0,23.0,23.0,23.0,1.0,,221.90625,113.9453125,1664.1484375,213.7890625,115.4921875,1670.71875,213.7890625,123.1015625,1663.109375,221.88831647113958,113.59595704747466,1664.5157264813859,214.23056142394256,114.73562289131753,1671.03381568474,1670.71875,14.0546875,12.734375,0.0,15.15625,15.15625,15.15625,0.0,0.0,0.0,7.577346706237207e+72,,2.43515625,,53.921875,1.0,6.046875,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.3,B,prefer-shallow,10000,32,9779.0625,9787.4375,8.375,0.000856421563928035,8.0,13.0,18.0,23.0,23.0,23.0,1.0,,220.9375,115.53125,9663.53125,212.5625,117.5625,9669.875,212.5625,125.15625,9662.28125,222.62172074291263,113.82260885548159,9663.555670401605,214.78502102122036,115.01251252748466,9670.202466451296,9669.875,14.125,12.8125,0.0,15.25,15.25,15.25,0.0,0.0,0.0,3.2861817131491034e+72,,2.5124999999999997,,52.125,1.0,6.09375,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,A,prefer-shallow,100,256,40.40625,43.50390625,3.09765625,0.07666279969064192,3.0,7.0,8.0,11.0,12.0,12.0,0.98828125,,59.59375,25.5546875,14.8515625,56.49609375,25.99609375,17.5078125,56.49609375,29.1171875,14.38671875,59.7423540320678,25.751024319307948,14.50662164862425,56.65361904077113,26.23794631922982,17.108434639999043,17.5078125,5.44140625,5.00390625,0.00390625,6.2578125,6.2578125,3.17578125,3.08203125,6.2578125,6.2578125,3.7965601729986186e+35,2.020176544766709,1.548828125,4.040353089533418,19.51171875,0.9960474308300395,6.7023809523809526,0.21875,1.0377464406812598e-17,1.4823048868769803e-17,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,A,prefer-shallow,476,256,254.0,268.234375,14.234375,0.05604084645669291,14.0,23.0,25.0,31.0,38.0,38.0,1.0,,222.0,113.63671875,140.36328125,207.765625,115.85546875,152.37890625,207.765625,129.66796875,138.56640625,222.54800298211967,113.20246320729825,140.24953381058205,208.38048234134646,114.98342657883536,152.63609107981813,152.37890625,24.26171875,22.359375,0.00390625,28.56640625,28.56640625,14.6015625,13.96484375,28.56640625,28.56640625,1.3643831899838807e+73,2.006860592755214,7.1171875,4.013721185510428,89.78515625,1.0,6.80078125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,A,prefer-shallow,800,256,578.0,592.234375,14.234375,0.024626946366782008,14.0,23.0,25.0,31.0,38.0,38.0,1.0,,222.0,113.63671875,464.36328125,207.765625,115.85546875,476.37890625,207.765625,129.66796875,462.56640625,222.54800298211967,113.20246320729825,464.249533810582,208.38048234134646,114.98342657883536,476.63609107981813,476.37890625,24.26171875,22.359375,0.00390625,28.56640625,28.56640625,14.6015625,13.96484375,28.56640625,28.56640625,1.3643831899838807e+73,2.006860592755214,7.1171875,4.013721185510428,89.78515625,1.0,6.80078125,0.0,0.0,0.0,0.0,0.0
vanilla-c10,D-growth-0.75,0.5,A,prefer-shallow,2000,128,1778.7890625,1793.0078125,14.21875,0.00799349979137844,13.0,23.0,25.0,31.0,38.0,38.0,1.0,,221.2109375,113.6640625,1665.125,206.9921875,115.6171875,1677.390625,206.9921875,129.40625,1663.6015625,221.7231838707366,113.4607763971625,1664.8160397321008,207.55803555802297,115.08564485586356,1677.3563195861134,1677.390625,24.4765625,22.5390625,0.0078125,28.7109375,28.7109375,14.4921875,14.21875,28.7109375,28.7109375,1.2547252151444913e+73,2.019230769230769,7.109375,4.038461538461538,90.0234375,1.0,7.3046875,0.0,0.0,0.0,0.0,0.0
