epoch,target,epoch_minimum,epoch_minimum_height,pre_g1,pre_g2,post_g1,post_g2,transition,deposit,ratio_g2_g1,q,lambda,canonical_k,qualifier_hashes,qualifier_heights,ownership,network_selection_opportunity
293,2647377219375933524160418539145769508351933111739613184,1925715543935069234133069565654182514300256021663197,591458,92192579740936743759077814667024874940266698570695,250605414228549862723444011738687047217266540047314,92192579740936743759077814667024874940266698570695,250605414228549862723444011738687047217266540047314,neither,False,2.718281828459045235360287471,0.00009466177029642383192715891279,0.1908381289175904451651523682,0,,,unspecified,False
294,2502742632840755378666227277045667991877723059489079296,203884124158871390840699344928316831818728270380533,593568,92192579740936743759077814667024874940266698570695,250605414228549862723444011738687047217266540047314,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,new-second,True,2.211502538835451179872369342,0.0001001323152209615935143899423,0.2018667474854585725250101236,1,00000000000000000000008b80d0529bc20ac2c580f85acd2aed0baf5b82bdf5,593568,unspecified,False
295,2267299103571658911252368261549572946260211294613274624,648993090718914629103761127060389430726846035318828,595237,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00008992378810439888223130921228,0.1812863568184681465783193720,0,,,unspecified,False
296,2112846149036891759953684644743283440459952687539027968,514715162977485283185309465867697201821219988774263,598482,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009649738304504983270755063761,0.1945387242188204627384220854,0,,,unspecified,False
297,2072520395859657486634608572838975759381606196813234176,320299530471347607003844840677311774425830260573683,600225,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009837496632900571023743389999,0.1983239321192755118386667424,0,,,unspecified,False
298,1969073848467738847181233556694484530967339635488849920,5830070293168441896115026575764859795612775618737365,601875,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001035431577731462683010471464,0.2087430060706628768949110472,0,,,unspecified,False
299,2119459443945814095658556318611324621123895782295994368,1970555571801793363990715733014071812325076418041936,603837,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009619628473725297360465766637,0.1939317100303019947869898554,0,,,unspecified,False
300,2078088717097888226752964612051624797686495299801972736,585239044905006899932692515406065624488649505707935,605463,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009811136670026366498485765748,0.1977925152677315486094730375,0,,,unspecified,False
301,2093644940525638357414324633411056914147713045789409280,634912021775506501012695035381687832380537599849729,607040,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009738237855540275006503131883,0.1963228751676919441311031388,0,,,unspecified,False
302,2082043540528505650049623783208955059537684253263265792,1911548590985520443183700616793401432583740103305127,609684,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.00009792500502036449843229452023,0.1974168101210548288395057528,0,,,unspecified,False
303,1953761695813422977307213550702116033770404430236090368,3667518234486380217349064134763964580586079503522677,612461,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001043546531778978900274078559,0.2103789808066421462952542376,0,,,unspecified,False
304,1824503568004603261415443256727022530945994444270206976,792423574943148761878604727166617690405840056336690,613562,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001117477256467371221095722083,0.2252834149038220381728975720,0,,,unspecified,False
305,1743137387349479903250289511035208906392689711805104128,333986233014914201358642289179769753262884267706122,616078,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001169638868620026121764255772,0.2357991959137972661476739636,0,,,unspecified,False
306,1734095076719313606895363312975193263350078457161711616,1045690477445534603577951139837690407985905924150249,618604,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001175737864065643459933615014,0.2370287533956337215226167868,0,,,unspecified,False
307,1740794600224838465872409004248364704712181251938713600,357293562068480239240625086076885577586132404364073,620586,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,neither,False,2.211502538835451179872369342,0.0001171212985911939396781624676,0.2361165379598469823911755347,0,,,unspecified,False
308,1628687194130096895725758951785196783123433634364653568,72533045771218623914847476875574206556275334177943,622050,92192579740936743759077814667024874940266698570695,203884124158871390840699344928316831818728270380533,72533045771218623914847476875574206556275334177943,92192579740936743759077814667024874940266698570695,unique-min,True,1.271042443629453850252740961,0.0001251831075320565559462948127,0.2523691447846260167877303423,1,000000000000000000000031a10e42c80137b3c3ad3e15c5dfb4ea213c83e497,622050,unspecified,False
309,1937788944419033539314165479165359776648584743473905664,1105229259600862377955387866553276974848696970555040,622957,72533045771218623914847476875574206556275334177943,92192579740936743759077814667024874940266698570695,72533045771218623914847476875574206556275334177943,92192579740936743759077814667024874940266698570695,neither,False,1.271042443629453850252740961,0.00004757617180470440959473949721,0.09591356235828408974299482639,0,,,unspecified,False
310,1832085838499075985755083973639154607251969422303166464,71572536930809161800420906224920957060243633178508,625857,72533045771218623914847476875574206556275334177943,92192579740936743759077814667024874940266698570695,71572536930809161800420906224920957060243633178508,72533045771218623914847476875574206556275334177943,unique-min,True,1.013420075375251940256662738,0.00005032110275819002853716248809,0.1014473431605110975309195760,1,000000000000000000000030f8cf8e0a76db53525aff8d56dcfdf4c74fc7878c,625857,unspecified,False
